registros,natureza,municipio,cod_municipio,mes,ano,risp,rmbh
0,Estupro Tentado,UBERLANDIA,317020,8,2023,9,NÃO
0,Extorsão Consumado,UBERLANDIA,317020,8,2023,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,8,2023,9,NÃO
1,Extorsão Tentado,UBERLANDIA,317020,8,2023,9,NÃO
9,Homicídio Tentado,UBERLANDIA,317020,8,2023,9,NÃO
88,Roubo Consumado,UBERLANDIA,317020,8,2023,9,NÃO
7,Roubo Tentado,UBERLANDIA,317020,8,2023,9,NÃO
0,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,8,2023,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,8,2023,9,NÃO
3,Estupro Consumado,UBERLANDIA,317020,9,2023,9,NÃO
10,Estupro de Vulnerável Consumado,UBERLANDIA,317020,9,2023,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,9,2023,9,NÃO
2,Estupro Tentado,UBERLANDIA,317020,9,2023,9,NÃO
0,Extorsão Consumado,UBERLANDIA,317020,9,2023,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,9,2023,9,NÃO
1,Extorsão Tentado,UBERLANDIA,317020,9,2023,9,NÃO
5,Homicídio Tentado,UBERLANDIA,317020,9,2023,9,NÃO
96,Roubo Consumado,UBERLANDIA,317020,9,2023,9,NÃO
5,Roubo Tentado,UBERLANDIA,317020,9,2023,9,NÃO
2,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,9,2023,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,9,2023,9,NÃO
5,Estupro Consumado,UBERLANDIA,317020,10,2023,9,NÃO
16,Estupro de Vulnerável Consumado,UBERLANDIA,317020,10,2023,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,10,2023,9,NÃO
1,Estupro Tentado,UBERLANDIA,317020,10,2023,9,NÃO
0,Extorsão Consumado,UBERLANDIA,317020,10,2023,9,NÃO
1,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,10,2023,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,10,2023,9,NÃO
6,Homicídio Tentado,UBERLANDIA,317020,10,2023,9,NÃO
98,Roubo Consumado,UBERLANDIA,317020,10,2023,9,NÃO
7,Roubo Tentado,UBERLANDIA,317020,10,2023,9,NÃO
1,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,10,2023,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,10,2023,9,NÃO
2,Estupro Consumado,UBERLANDIA,317020,11,2023,9,NÃO
3,Estupro de Vulnerável Consumado,UBERLANDIA,317020,11,2023,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,11,2023,9,NÃO
0,Estupro Tentado,UBERLANDIA,317020,11,2023,9,NÃO
0,Extorsão Consumado,UBERLANDIA,317020,11,2023,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,11,2023,9,NÃO
1,Extorsão Tentado,UBERLANDIA,317020,11,2023,9,NÃO
5,Homicídio Tentado,UBERLANDIA,317020,11,2023,9,NÃO
67,Roubo Consumado,UBERLANDIA,317020,11,2023,9,NÃO
11,Roubo Tentado,UBERLANDIA,317020,11,2023,9,NÃO
2,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,11,2023,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,11,2023,9,NÃO
3,Estupro Consumado,UBERLANDIA,317020,12,2023,9,NÃO
7,Estupro de Vulnerável Consumado,UBERLANDIA,317020,12,2023,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,12,2023,9,NÃO
0,Estupro Tentado,UBERLANDIA,317020,12,2023,9,NÃO
5,Extorsão Consumado,UBERLANDIA,317020,12,2023,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,12,2023,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,12,2023,9,NÃO
5,Homicídio Tentado,UBERLANDIA,317020,12,2023,9,NÃO
64,Roubo Consumado,UBERLANDIA,317020,12,2023,9,NÃO
6,Roubo Tentado,UBERLANDIA,317020,12,2023,9,NÃO
1,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,12,2023,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,12,2023,9,NÃO
3,Homicídio Consumado (Registros),UBERLANDIA,317020,1,2023,9,NÃO
6,Homicídio Consumado (Registros),UBERLANDIA,317020,2,2023,9,NÃO
7,Homicídio Consumado (Registros),UBERLANDIA,317020,3,2023,9,NÃO
1,Homicídio Consumado (Registros),UBERLANDIA,317020,4,2023,9,NÃO
5,Homicídio Consumado (Registros),UBERLANDIA,317020,5,2023,9,NÃO
1,Homicídio Consumado (Registros),UBERLANDIA,317020,6,2023,9,NÃO
3,Homicídio Consumado (Registros),UBERLANDIA,317020,7,2023,9,NÃO
8,Homicídio Consumado (Registros),UBERLANDIA,317020,8,2023,9,NÃO
6,Homicídio Consumado (Registros),UBERLANDIA,317020,9,2023,9,NÃO
4,Homicídio Consumado (Registros),UBERLANDIA,317020,10,2023,9,NÃO
7,Homicídio Consumado (Registros),UBERLANDIA,317020,11,2023,9,NÃO
3,Homicídio Consumado (Registros),UBERLANDIA,317020,12,2023,9,NÃO
5,Estupro Consumado,UBERLANDIA,317020,1,2024,9,NÃO
12,Estupro de Vulnerável Consumado,UBERLANDIA,317020,1,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,1,2024,9,NÃO
1,Estupro Tentado,UBERLANDIA,317020,1,2024,9,NÃO
0,Extorsão Consumado,UBERLANDIA,317020,1,2024,9,NÃO
1,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,1,2024,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,1,2024,9,NÃO
5,Homicídio Tentado,UBERLANDIA,317020,1,2024,9,NÃO
101,Roubo Consumado,UBERLANDIA,317020,1,2024,9,NÃO
12,Roubo Tentado,UBERLANDIA,317020,1,2024,9,NÃO
1,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,1,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,1,2024,9,NÃO
1,Estupro Consumado,UBERLANDIA,317020,2,2024,9,NÃO
7,Estupro de Vulnerável Consumado,UBERLANDIA,317020,2,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,2,2024,9,NÃO
0,Estupro Tentado,UBERLANDIA,317020,2,2024,9,NÃO
1,Extorsão Consumado,UBERLANDIA,317020,2,2024,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,2,2024,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,2,2024,9,NÃO
8,Homicídio Tentado,UBERLANDIA,317020,2,2024,9,NÃO
86,Roubo Consumado,UBERLANDIA,317020,2,2024,9,NÃO
8,Roubo Tentado,UBERLANDIA,317020,2,2024,9,NÃO
1,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,2,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,2,2024,9,NÃO
6,Estupro Consumado,UBERLANDIA,317020,3,2024,9,NÃO
11,Estupro de Vulnerável Consumado,UBERLANDIA,317020,3,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,3,2024,9,NÃO
0,Estupro Tentado,UBERLANDIA,317020,3,2024,9,NÃO
2,Extorsão Consumado,UBERLANDIA,317020,3,2024,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,3,2024,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,3,2024,9,NÃO
12,Homicídio Tentado,UBERLANDIA,317020,3,2024,9,NÃO
81,Roubo Consumado,UBERLANDIA,317020,3,2024,9,NÃO
9,Roubo Tentado,UBERLANDIA,317020,3,2024,9,NÃO
0,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,3,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,3,2024,9,NÃO
6,Estupro Consumado,UBERLANDIA,317020,4,2024,9,NÃO
6,Estupro de Vulnerável Consumado,UBERLANDIA,317020,4,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,4,2024,9,NÃO
1,Estupro Tentado,UBERLANDIA,317020,4,2024,9,NÃO
4,Extorsão Consumado,UBERLANDIA,317020,4,2024,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,4,2024,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,4,2024,9,NÃO
4,Homicídio Tentado,UBERLANDIA,317020,4,2024,9,NÃO
77,Roubo Consumado,UBERLANDIA,317020,4,2024,9,NÃO
5,Roubo Tentado,UBERLANDIA,317020,4,2024,9,NÃO
1,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,4,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,4,2024,9,NÃO
1,Estupro Consumado,UBERLANDIA,317020,5,2024,9,NÃO
11,Estupro de Vulnerável Consumado,UBERLANDIA,317020,5,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,5,2024,9,NÃO
0,Estupro Tentado,UBERLANDIA,317020,5,2024,9,NÃO
2,Extorsão Consumado,UBERLANDIA,317020,5,2024,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,5,2024,9,NÃO
1,Extorsão Tentado,UBERLANDIA,317020,5,2024,9,NÃO
7,Homicídio Tentado,UBERLANDIA,317020,5,2024,9,NÃO
96,Roubo Consumado,UBERLANDIA,317020,5,2024,9,NÃO
9,Roubo Tentado,UBERLANDIA,317020,5,2024,9,NÃO
2,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,5,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,5,2024,9,NÃO
1,Estupro Consumado,UBERLANDIA,317020,6,2024,9,NÃO
9,Estupro de Vulnerável Consumado,UBERLANDIA,317020,6,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,6,2024,9,NÃO
1,Estupro Tentado,UBERLANDIA,317020,6,2024,9,NÃO
2,Extorsão Consumado,UBERLANDIA,317020,6,2024,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,6,2024,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,6,2024,9,NÃO
4,Homicídio Tentado,UBERLANDIA,317020,6,2024,9,NÃO
125,Roubo Consumado,UBERLANDIA,317020,6,2024,9,NÃO
12,Roubo Tentado,UBERLANDIA,317020,6,2024,9,NÃO
2,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,6,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,6,2024,9,NÃO
2,Estupro Consumado,UBERLANDIA,317020,7,2024,9,NÃO
6,Estupro de Vulnerável Consumado,UBERLANDIA,317020,7,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,7,2024,9,NÃO
1,Estupro Tentado,UBERLANDIA,317020,7,2024,9,NÃO
1,Extorsão Consumado,UBERLANDIA,317020,7,2024,9,NÃO
1,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,7,2024,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,7,2024,9,NÃO
10,Homicídio Tentado,UBERLANDIA,317020,7,2024,9,NÃO
165,Roubo Consumado,UBERLANDIA,317020,7,2024,9,NÃO
12,Roubo Tentado,UBERLANDIA,317020,7,2024,9,NÃO
1,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,7,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,7,2024,9,NÃO
3,Estupro Consumado,UBERLANDIA,317020,8,2024,9,NÃO
8,Estupro de Vulnerável Consumado,UBERLANDIA,317020,8,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,8,2024,9,NÃO
1,Estupro Tentado,UBERLANDIA,317020,8,2024,9,NÃO
3,Extorsão Consumado,UBERLANDIA,317020,8,2024,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,8,2024,9,NÃO
1,Extorsão Tentado,UBERLANDIA,317020,8,2024,9,NÃO
7,Homicídio Tentado,UBERLANDIA,317020,8,2024,9,NÃO
129,Roubo Consumado,UBERLANDIA,317020,8,2024,9,NÃO
18,Roubo Tentado,UBERLANDIA,317020,8,2024,9,NÃO
0,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,8,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,8,2024,9,NÃO
1,Estupro Consumado,UBERLANDIA,317020,9,2024,9,NÃO
6,Estupro de Vulnerável Consumado,UBERLANDIA,317020,9,2024,9,NÃO
1,Estupro de Vulnerável Tentado,UBERLANDIA,317020,9,2024,9,NÃO
1,Estupro Tentado,UBERLANDIA,317020,9,2024,9,NÃO
3,Extorsão Consumado,UBERLANDIA,317020,9,2024,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,9,2024,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,9,2024,9,NÃO
7,Homicídio Tentado,UBERLANDIA,317020,9,2024,9,NÃO
116,Roubo Consumado,UBERLANDIA,317020,9,2024,9,NÃO
5,Roubo Tentado,UBERLANDIA,317020,9,2024,9,NÃO
1,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,9,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,9,2024,9,NÃO
8,Estupro Consumado,UBERLANDIA,317020,10,2024,9,NÃO
4,Estupro de Vulnerável Consumado,UBERLANDIA,317020,10,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,10,2024,9,NÃO
1,Estupro Tentado,UBERLANDIA,317020,10,2024,9,NÃO
3,Extorsão Consumado,UBERLANDIA,317020,10,2024,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,10,2024,9,NÃO
1,Extorsão Tentado,UBERLANDIA,317020,10,2024,9,NÃO
5,Homicídio Tentado,UBERLANDIA,317020,10,2024,9,NÃO
118,Roubo Consumado,UBERLANDIA,317020,10,2024,9,NÃO
10,Roubo Tentado,UBERLANDIA,317020,10,2024,9,NÃO
2,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,10,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,10,2024,9,NÃO
3,Estupro Consumado,UBERLANDIA,317020,11,2024,9,NÃO
7,Estupro de Vulnerável Consumado,UBERLANDIA,317020,11,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,11,2024,9,NÃO
0,Estupro Tentado,UBERLANDIA,317020,11,2024,9,NÃO
4,Extorsão Consumado,UBERLANDIA,317020,11,2024,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,11,2024,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,11,2024,9,NÃO
7,Homicídio Tentado,UBERLANDIA,317020,11,2024,9,NÃO
91,Roubo Consumado,UBERLANDIA,317020,11,2024,9,NÃO
8,Roubo Tentado,UBERLANDIA,317020,11,2024,9,NÃO
1,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,11,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,11,2024,9,NÃO
4,Estupro Consumado,UBERLANDIA,317020,12,2024,9,NÃO
3,Estupro de Vulnerável Consumado,UBERLANDIA,317020,12,2024,9,NÃO
0,Estupro de Vulnerável Tentado,UBERLANDIA,317020,12,2024,9,NÃO
0,Estupro Tentado,UBERLANDIA,317020,12,2024,9,NÃO
1,Extorsão Consumado,UBERLANDIA,317020,12,2024,9,NÃO
0,Extorsão Mediante Sequestro Consumado,UBERLANDIA,317020,12,2024,9,NÃO
0,Extorsão Tentado,UBERLANDIA,317020,12,2024,9,NÃO
7,Homicídio Tentado,UBERLANDIA,317020,12,2024,9,NÃO
125,Roubo Consumado,UBERLANDIA,317020,12,2024,9,NÃO
11,Roubo Tentado,UBERLANDIA,317020,12,2024,9,NÃO
0,Sequestro e Cárcere Privado Consumado,UBERLANDIA,317020,12,2024,9,NÃO
0,Sequestro e Cárcere Privado Tentado,UBERLANDIA,317020,12,2024,9,NÃO
6,Homicídio Consumado (Registros),UBERLANDIA,317020,1,2024,9,NÃO
2,Homicídio Consumado (Registros),UBERLANDIA,317020,2,2024,9,NÃO
7,Homicídio Consumado (Registros),UBERLANDIA,317020,3,2024,9,NÃO
6,Homicídio Consumado (Registros),UBERLANDIA,317020,4,2024,9,NÃO
9,Homicídio Consumado (Registros),UBERLANDIA,317020,5,2024,9,NÃO
2,Homicídio Consumado (Registros),UBERLANDIA,317020,6,2024,9,NÃO
2,Homicídio Consumado (Registros),UBERLANDIA,317020,7,2024,9,NÃO
9,Homicídio Consumado (Registros),UBERLANDIA,317020,8,2024,9,NÃO
6,Homicídio Consumado (Registros),UBERLANDIA,317020,9,2024,9,NÃO
7,Homicídio Consumado (Registros),UBERLANDIA,317020,10,2024,9,NÃO
10,Homicídio Consumado (Registros),UBERLANDIA,317020,11,2024,9,NÃO
2,Homicídio Consumado (Registros),UBERLANDIA,317020,12,2024,9,NÃO
4,ESTUPRO CONSUMADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
8,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
2,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO TENTADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO CONSUMADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO TENTADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
5,HOMICIDIO TENTADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
126,ROUBO CONSUMADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
8,ROUBO TENTADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
1,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
3,ESTUPRO CONSUMADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
7,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO TENTADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
2,EXTORSAO CONSUMADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO TENTADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
7,HOMICIDIO TENTADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
112,ROUBO CONSUMADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
7,ROUBO TENTADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
1,ESTUPRO CONSUMADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
14,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
1,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
1,ESTUPRO TENTADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
3,EXTORSAO CONSUMADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO TENTADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
7,HOMICIDIO TENTADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
78,ROUBO CONSUMADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
12,ROUBO TENTADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
1,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
2,ESTUPRO CONSUMADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
10,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO TENTADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO CONSUMADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
1,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO TENTADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
8,HOMICIDIO TENTADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
82,ROUBO CONSUMADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
8,ROUBO TENTADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
2,ESTUPRO CONSUMADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
7,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO TENTADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
2,EXTORSAO CONSUMADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO TENTADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
7,HOMICIDIO TENTADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
77,ROUBO CONSUMADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
8,ROUBO TENTADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
2,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
5,ESTUPRO CONSUMADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
8,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO TENTADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
3,EXTORSAO CONSUMADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO TENTADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
5,HOMICIDIO TENTADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
69,ROUBO CONSUMADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
4,ROUBO TENTADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
3,ESTUPRO CONSUMADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
7,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO TENTADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
4,EXTORSAO CONSUMADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
1,EXTORSAO TENTADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
